id,name,acronym,graph_id,rgb_triplet,structure_id_path,structure_set_ids
607,"Cochlear nuclei,CN",['CN'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 607]","[112905828, 691663206, 12, 184527634, 114512891]"
112,"Granular lamina of the cochlear nuclei,CNlam",['CNlam'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 607, 112]",[12]
560,"Cochlear nucleus, subpedunclular granular region,CNspg","['subpedunclular granular region', 'CNspg']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 607, 560]",[12]
96,"Dorsal cochlear nucleus,DCO",['DCO'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 607, 96]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
101,"Ventral cochlear nucleus,VCO",['VCO'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 607, 101]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
720,"Dorsal column nuclei,DCN",['DCN'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 720]","[112905828, 691663206, 12, 184527634, 114512891]"
711,"Cuneate nucleus,CU",['CU'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 720, 711]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
1039,"Gracile nucleus,GR",['GR'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 720, 1039]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
903,"External cuneate nucleus,ECU",['ECU'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 903]","[691663206, 687527945, 12, 688152367, 184527634, 167587189]"
642,"Nucleus of the trapezoid body,NTB",['NTB'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 642]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
651,"Nucleus of the solitary tract,NTS",['NTS'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 651]","[112905828, 691663206, 687527945, 10, 12, 688152367, 184527634, 167587189, 114512891]"
659,"Nucleus of the solitary tract, central part,NTSce","['central part', 'NTSce']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 651, 659]",[]
666,"Nucleus of the solitary tract, commissural part,NTSco","['commissural part', 'NTSco']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 651, 666]",[12]
674,"Nucleus of the solitary tract, gelatinous part,NTSge","['gelatinous part', 'NTSge']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 651, 674]",[12]
682,"Nucleus of the solitary tract, lateral part,NTSl","['lateral part', 'NTSl']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 651, 682]",[12]
691,"Nucleus of the solitary tract, medial part,NTSm","['medial part', 'NTSm']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 651, 691]",[12]
429,"Spinal nucleus of the trigeminal, caudal part,SPVC","['caudal part', 'SPVC']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 429]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
437,"Spinal nucleus of the trigeminal, interpolar part,SPVI","['interpolar part', 'SPVI']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 437]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
445,"Spinal nucleus of the trigeminal, oral part,SPVO","['oral part', 'SPVO']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 445]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
77,"Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part,SPVOcdm","['oral part', 'caudal dorsomedial part', 'SPVOcdm']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 445, 77]",[12]
53,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone,SPVOmdmd","['oral part', 'middle dorsomedial part', 'dorsal zone', 'SPVOmdmd']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 445, 53]",[12]
61,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone,SPVOmdmv","['oral part', 'middle dorsomedial part', 'ventral zone', 'SPVOmdmv']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 445, 61]",[12]
45,"Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part,SPVOrdm","['oral part', 'rostral dorsomedial part', 'SPVOrdm']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 445, 45]",[12]
69,"Spinal nucleus of the trigeminal, oral part, ventrolateral part,SPVOvl","['oral part', 'ventrolateral part', 'SPVOvl']",1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 445, 69]",[12]
589508451,"Paratrigeminal nucleus,Pa5",['Pa5'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 589508451]","[112905828, 691663206, 688152367, 184527634, 167587189]"
789,"Nucleus z,z",['z'],1,"[255, 165, 210]","[997, 8, 343, 1065, 354, 386, 789]",[]
370,"Medulla, motor related,MY-mot","['motor related', 'MY-mot']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
653,"Abducens nucleus,VI",['VI'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 653]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
568,"Accessory abducens nucleus,ACVI",['ACVI'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 568]",[]
661,"Facial motor nucleus,VII",['VII'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 661]","[112905828, 691663206, 687527945, 10, 12, 688152367, 184527634, 167587189, 114512891]"
576,"Accessory facial motor nucleus,ACVII",['ACVII'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 576]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
640,"Efferent vestibular nucleus,EV",['EV'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 640]",[]
135,"Nucleus ambiguus,AMB",['AMB'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 135]","[112905828, 691663206, 687527945, 10, 12, 688152367, 184527634, 167587189, 112905813]"
939,"Nucleus ambiguus, dorsal division,AMBd","['dorsal division', 'AMBd']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 135, 939]","[184527634, 12, 691663206]"
143,"Nucleus ambiguus, ventral division,AMBv","['ventral division', 'AMBv']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 135, 143]","[184527634, 12, 691663206]"
839,"Dorsal motor nucleus of the vagus nerve,DMX",['DMX'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 839]","[112905828, 691663206, 687527945, 10, 12, 688152367, 184527634, 167587189, 114512891]"
887,"Efferent cochlear group,ECO",['ECO'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 887]",[]
1048,"Gigantocellular reticular nucleus,GRN",['GRN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 1048]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 112905813, 167587189, 114512891, 114512892]"
372,"Infracerebellar nucleus,ICB",['ICB'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 372]","[112905828, 691663206, 687527945, 688152367, 184527634, 167587189]"
83,"Inferior olivary complex,IO",['IO'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 83]","[112905828, 691663206, 687527945, 10, 12, 688152367, 184527634, 167587189, 114512891]"
136,"Intermediate reticular nucleus,IRN",['IRN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 136]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 112905813, 167587189, 114512891, 114512892]"
106,"Inferior salivatory nucleus,ISN",['ISN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 106]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
203,"Linear nucleus of the medulla,LIN",['LIN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 203]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
235,"Lateral reticular nucleus,LRN",['LRN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 235]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
955,"Lateral reticular nucleus, magnocellular part,LRNm","['magnocellular part', 'LRNm']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 235, 955]","[184527634, 12, 691663206]"
963,"Lateral reticular nucleus, parvicellular part,LRNp","['parvicellular part', 'LRNp']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 235, 963]","[184527634, 12, 691663206]"
307,"Magnocellular reticular nucleus,MARN",['MARN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 307]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
395,"Medullary reticular nucleus,MDRN",['MDRN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 395]","[112905828, 691663206, 12, 688152367, 184527634, 167587189, 112905813, 114512891, 114512892]"
1098,"Medullary reticular nucleus, dorsal part,MDRNd","['dorsal part', 'MDRNd']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 395, 1098]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
1107,"Medullary reticular nucleus, ventral part,MDRNv","['ventral part', 'MDRNv']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 395, 1107]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 112905813, 167587189, 114512892]"
852,"Parvicellular reticular nucleus,PARN",['PARN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 852]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
859,"Parasolitary nucleus,PAS",['PAS'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 859]","[691663206, 687527945, 12, 688152367, 184527634, 167587189]"
938,"Paragigantocellular reticular nucleus,PGRN",['PGRN'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 938]","[112905828, 691663206, 12, 184527634, 114512891]"
970,"Paragigantocellular reticular nucleus, dorsal part,PGRNd","['dorsal part', 'PGRNd']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 938, 970]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
978,"Paragigantocellular reticular nucleus, lateral part,PGRNl","['lateral part', 'PGRNl']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 938, 978]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
154,"Perihypoglossal nuclei,PHY",['PHY'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 154]","[112905828, 691663206, 12, 184527634, 114512891]"
161,"Nucleus intercalatus,NIS",['NIS'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 154, 161]",[]
177,"Nucleus of Roller,NR",['NR'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 154, 177]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
169,"Nucleus prepositus,PRP",['PRP'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 154, 169]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
995,"Paramedian reticular nucleus,PMR",['PMR'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 995]",[]
1069,"Parapyramidal nucleus,PPY",['PPY'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 1069]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
185,"Parapyramidal nucleus, deep part,PPYd","['deep part', 'PPYd']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 1069, 185]",[]
193,"Parapyramidal nucleus, superficial part,PPYs","['superficial part', 'PPYs']",1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 1069, 193]",[]
701,"Vestibular nuclei,VNC",['VNC'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 701]","[112905828, 691663206, 12, 184527634, 114512891]"
209,"Lateral vestibular nucleus,LAV",['LAV'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 701, 209]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
202,"Medial vestibular nucleus,MV",['MV'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 701, 202]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
225,"Spinal vestibular nucleus,SPIV",['SPIV'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 701, 225]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
217,"Superior vestibular nucleus,SUV",['SUV'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 701, 217]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
765,"Nucleus x,x",['x'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 765]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
773,"Hypoglossal nucleus,XII",['XII'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 773]","[112905828, 691663206, 687527945, 10, 12, 688152367, 184527634, 167587189, 114512891]"
781,"Nucleus y,y",['y'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 781]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
76,"Interstitial nucleus of the vestibular nerve,INV",['INV'],1,"[255, 179, 217]","[997, 8, 343, 1065, 354, 370, 76]",[]
379,"Medulla, behavioral state related,MY-sat","['behavioral state related', 'MY-sat']",1,"[255, 198, 226]","[997, 8, 343, 1065, 354, 379]","[3, 112905828, 691663206, 12, 184527634, 114512891]"
206,"Nucleus raphe magnus,RM",['RM'],1,"[255, 198, 226]","[997, 8, 343, 1065, 354, 379, 206]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
230,"Nucleus raphe pallidus,RPA",['RPA'],1,"[255, 198, 226]","[997, 8, 343, 1065, 354, 379, 230]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189]"
222,"Nucleus raphe obscurus,RO",['RO'],1,"[255, 198, 226]","[997, 8, 343, 1065, 354, 379, 222]","[112905828, 691663206, 687527945, 12, 688152367, 184527634, 167587189, 114512891]"
512,"Cerebellum,CB",['CB'],1,"[240, 240, 128]","[997, 8, 512]","[2, 112905828, 691663206, 12, 184527634, 112905813, 687527670, 114512891, 114512892]"
528,"Cerebellar cortex,CBX",['CBX'],1,"[240, 240, 128]","[997, 8, 512, 528]","[112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
1144,"Cerebellar cortex, molecular layer,CBXmo","['molecular layer', 'CBXmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1144]",[]
1145,"Cerebellar cortex, Purkinje layer,CBXpu","['Purkinje layer', 'CBXpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1145]",[10]
1143,"Cerebellar cortex, granular layer,CBXgr","['granular layer', 'CBXgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1143]",[10]
645,"Vermal regions,VERM",['VERM'],1,"[255, 252, 145]","[997, 8, 512, 528, 645]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
912,"Lingula (I),LING",['LING'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 912]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189]"
10707,"Lingula (I), molecular layer,LINGmo","['molecular layer', 'LINGmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 912, 10707]",[12]
10706,"Lingula (I), Purkinje layer,LINGpu","['Purkinje layer', 'LINGpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 912, 10706]",[]
10705,"Lingula (I), granular layer,LINGgr","['granular layer', 'LINGgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 912, 10705]",[12]
920,"Central lobule,CENT",['CENT'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 112905813, 114512891]"
976,"Lobule II,CENT2",['CENT2'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920, 976]","[184527634, 12, 691663206]"
10710,"Lobule II, molecular layer,CENT2mo","['molecular layer', 'CENT2mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920, 976, 10710]",[12]
10709,"Lobule II, Purkinje layer,CENT2pu","['Purkinje layer', 'CENT2pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920, 976, 10709]",[]
10708,"Lobule II, granular layer,CENT2gr","['granular layer', 'CENT2gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 920, 976, 10708]",[12]
984,"Lobule III,CENT3",['CENT3'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920, 984]","[184527634, 12, 112905813, 691663206]"
10713,"Lobule III, molecular layer,CENT3mo","['molecular layer', 'CENT3mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920, 984, 10713]",[12]
10712,"Lobule III, Purkinje layer,CENT3pu","['Purkinje layer', 'CENT3pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 920, 984, 10712]",[]
10711,"Lobule III, granular layer,CENT3gr","['granular layer', 'CENT3gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 920, 984, 10711]",[12]
928,"Culmen,CUL",['CUL'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 112905813, 114512891, 114512892]"
992,"Lobule IV,CUL4",['CUL4'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 992]",[]
10716,"Lobule IV, molecular layer,CUL4mo","['molecular layer', 'CUL4mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 992, 10716]",[]
10715,"Lobule IV, Purkinje layer,CUL4pu","['Purkinje layer', 'CUL4pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 992, 10715]",[]
10714,"Lobule IV, granular layer,CUL4gr","['granular layer', 'CUL4gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 928, 992, 10714]",[]
1001,"Lobule V,CUL5",['CUL5'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 1001]",[]
10719,"Lobule V, molecular layer,CUL5mo","['molecular layer', 'CUL5mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 1001, 10719]",[]
10718,"Lobule V, Purkinje layer,CUL5pu","['Purkinje layer', 'CUL5pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 1001, 10718]",[]
10717,"Lobule V, granular layer,CUL5gr","['granular layer', 'CUL5gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 928, 1001, 10717]",[]
1091,"Lobules IV-V,CUL4, 5","['CUL4', '5']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 1091]","[691663206, 12, 184527634, 112905813, 114512892]"
10722,"Lobules IV-V, molecular layer,CUL4, 5mo","['molecular layer', 'CUL4', '5mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 1091, 10722]",[12]
10721,"Lobules IV-V, Purkinje layer,CUL4, 5pu","['Purkinje layer', 'CUL4', '5pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 928, 1091, 10721]",[]
10720,"Lobules IV-V, granular layer,CUL4, 5gr","['granular layer', 'CUL4', '5gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 928, 1091, 10720]",[12]
936,"Declive (VI),DEC",['DEC'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 936]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189]"
10725,"Declive (VI), molecular layer,DECmo","['molecular layer', 'DECmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 936, 10725]",[12]
10724,"Declive (VI), Purkinje layer,DECpu","['Purkinje layer', 'DECpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 936, 10724]",[]
10723,"Declive (VI), granular layer,DECgr","['granular layer', 'DECgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 936, 10723]",[12]
944,"Folium-tuber vermis (VII),FOTU",['FOTU'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 944]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189]"
10728,"Folium-tuber vermis (VII), molecular layer,FOTUmo","['molecular layer', 'FOTUmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 944, 10728]",[12]
10727,"Folium-tuber vermis (VII), Purkinje layer,FOTUpu","['Purkinje layer', 'FOTUpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 944, 10727]",[]
10726,"Folium-tuber vermis (VII), granular layer,FOTUgr","['granular layer', 'FOTUgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 944, 10726]",[12]
951,"Pyramus (VIII),PYR",['PYR'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 951]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10731,"Pyramus (VIII), molecular layer,PYRmo","['molecular layer', 'PYRmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 951, 10731]",[12]
10730,"Pyramus (VIII), Purkinje layer,PYRpu","['Purkinje layer', 'PYRpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 951, 10730]",[]
10729,"Pyramus (VIII), granular layer,PYRgr","['granular layer', 'PYRgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 951, 10729]",[12]
957,"Uvula (IX),UVU",['UVU'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 957]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189]"
10734,"Uvula (IX), molecular layer,UVUmo","['molecular layer', 'UVUmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 957, 10734]",[12]
10733,"Uvula (IX), Purkinje layer,UVUpu","['Purkinje layer', 'UVUpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 957, 10733]",[]
10732,"Uvula (IX), granular layer,UVUgr","['granular layer', 'UVUgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 957, 10732]",[12]
968,"Nodulus (X),NOD",['NOD'],1,"[255, 252, 145]","[997, 8, 512, 528, 645, 968]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10737,"Nodulus (X), molecular layer,NODmo","['molecular layer', 'NODmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 968, 10737]",[12]
10736,"Nodulus (X), Purkinje layer,NODpu","['Purkinje layer', 'NODpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 645, 968, 10736]",[]
10735,"Nodulus (X), granular layer,NODgr","['granular layer', 'NODgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 645, 968, 10735]",[12]
1073,"Hemispheric regions,HEM",['HEM'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073]","[3, 112905828, 691663206, 12, 184527634, 114512891]"
1007,"Simple lobule,SIM",['SIM'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1007]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10674,"Simple lobule, molecular layer,SIMmo","['molecular layer', 'SIMmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1007, 10674]",[12]
10673,"Simple lobule, Purkinje layer,SIMpu","['Purkinje layer', 'SIMpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1007, 10673]",[]
10672,"Simple lobule, granular layer,SIMgr","['granular layer', 'SIMgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1007, 10672]",[12]
1017,"Ansiform lobule,AN",['AN'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
1056,"Crus 1,ANcr1",['ANcr1'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017, 1056]","[184527634, 12, 691663206]"
10677,"Crus 1, molecular layer,ANcr1mo","['molecular layer', 'ANcr1mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017, 1056, 10677]",[12]
10676,"Crus 1, Purkinje layer,ANcr1pu","['Purkinje layer', 'ANcr1pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017, 1056, 10676]",[]
10675,"Crus 1, granular layer,ANcr1gr","['granular layer', 'ANcr1gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1017, 1056, 10675]",[12]
1064,"Crus 2,ANcr2",['ANcr2'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017, 1064]","[184527634, 12, 691663206]"
10680,"Crus 2, molecular layer,ANcr2mo","['molecular layer', 'ANcr2mo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017, 1064, 10680]",[12]
10679,"Crus 2, Purkinje layer,ANcr2pu","['Purkinje layer', 'ANcr2pu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1017, 1064, 10679]",[]
10678,"Crus 2, granular layer,ANcr2gr","['granular layer', 'ANcr2gr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1017, 1064, 10678]",[12]
1025,"Paramedian lobule,PRM",['PRM'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1025]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10683,"Paramedian lobule, molecular layer,PRMmo","['molecular layer', 'PRMmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1025, 10683]",[12]
10682,"Paramedian lobule, Purkinje layer,PRMpu","['Purkinje layer', 'PRMpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1025, 10682]",[]
10681,"Paramedian lobule, granular layer,PRMgr","['granular layer', 'PRMgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1025, 10681]",[12]
1033,"Copula pyramidis,COPY",['COPY'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1033]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10686,"Copula pyramidis, molecular layer,COPYmo","['molecular layer', 'COPYmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1033, 10686]",[12]
10685,"Copula pyramidis, Purkinje layer,COPYpu","['Purkinje layer', 'COPYpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1033, 10685]",[]
10684,"Copula pyramidis, granular layer,COPYgr","['granular layer', 'COPYgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1033, 10684]",[12]
1041,"Paraflocculus,PFL",['PFL'],1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1041]","[112905828, 691663206, 687527945, 12, 688152368, 184527634, 167587189, 114512891]"
10689,"Paraflocculus, molecular layer,PFLmo","['molecular layer', 'PFLmo']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1041, 10689]",[12]
10688,"Paraflocculus, Purkinje layer,PFLpu","['Purkinje layer', 'PFLpu']",1,"[255, 252, 145]","[997, 8, 512, 528, 1073, 1041, 10688]",[]
10687,"Paraflocculus, granular layer,PFLgr","['granular layer', 'PFLgr']",1,"[236, 231, 84]","[997, 8, 512, 528, 1073, 1041, 10687]",[12]
